VID,Company
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_511C  SMDK2443 U-BOOT USBTTY CDC ACM MODE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_511D  QT2410 U-BOOT USBTTY CDC ACM MODE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5120  NEO1973/FREERUNNER U-BOOT USBTTY GENERIC SERIAL
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_STORAGE) MODE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_ETHER USB NETWORK
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5123  NEO1973/FREERUNNER INTERNAL USB CSR4 MODULE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5124  NEO1973/FREERUNNER BLUETOOTH DEVICE ID SERVICE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5300  ROCKBOX
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_530E  IRIVER H10 20GB (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_530F  IRIVER H10 5/6GB (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5314  APPLE IPOD COLOR/PHOTO (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5315  APPLE IPOD NANO 1G (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5316  APPLE IPOD VIDEO (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5318  APPLE IPOD 4G GRAYSCALE (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5319  APPLE IPOD MINI 1G (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_531A  APPLE IPOD MINI 2G (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_531C  APPLE IPOD NANO 2G (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_531D  APPLE IPOD CLASSIC/6G (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5321  COWON D2 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5329  TOSHIBA GIGABEAT S (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5332  SANDISK SANSA E200 SERIES (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5334  SANDISK SANSA C200 SERIES (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5337  SANDISK SANSA CLIP (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5338  SANDISK SANSA E200V2 SERIES (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5339  SANDISK SANSA M200 V4 SERIES (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_533A  SANDISK SANSA FUZE (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_533B  SANDISK SANSA C200V2 SERIES (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_533C  SANDISK SANSA CLIPV2 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_533E  SANDISK SANSA CLIP+ (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_533F  SANDISK SANSA FUZE V2 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5340  SANDISK SANSA FUZE+ (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5341  SANDISK SANSA ZIP (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5342  SANDISK SANSA CONNECT (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5346  OLYMPUS M:ROBE 500I (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5347  OLYMPUS M:ROBE MR-100 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5359  CREATIVE ZEN X-FI STYLE (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_535D  CREATIVE ZEN X-FI2 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_535E  CREATIVE ZEN X-FI3 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5360  CREATIVE ZEN X-FI (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5361  CREATIVE ZEN MOZAIC (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5362  CREATIVE ZEN (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5364  PHILIPS GOGEAR SA9200 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5365  PHILIPS GOGEAR HDD16X0 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5366  PHILIPS GOGEAR HDD63X0 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5378  ONDA VX747 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_5379  ONDA VX767 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_537B  ONDA VX777 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_538C  SAMSUNG YH-820 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_538D  SAMSUNG YH-920 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_538E  SAMSUNG YH-925 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53A0  PACKARD BELL VIBE 500 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53B4  ROCKCHIP 27XX GENERIC (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53BE  HIFIMAN HM-60X (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53BF  HIFIMAN HM-801 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53D2  HIFI E.T. MA9 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53D3  HIFI E.T. MA9C (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53D4  HIFI E.T. MA8 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53D5  HIFI E.T. MA8C (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53DC  SONY NWZ-E370/E380 SERIES (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53DD  SONY NWZ-E360 SERIES (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53E6  IHIFI 760 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53E7  IHIFI 960 (ROCKBOX)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_53FF  GENERIC ROCKBOX DEVICE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6000  UBERTOOTH ZERO
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6001  UBERTOOTH ZERO (DFU)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6002  UBERTOOTH ONE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6003  UBERTOOTH ONE (DFU)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6004  LEOLIPO
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6005  LED FLOWER S
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6006  LED CUBE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6007  LED FLOWER
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6008  KISBEE 802.15.4 TRANSCEIVER
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6009  ADJACENT REALITY TRACKER
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_600A  AVR PROGRAMMER
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_600B  HYPNA GO GO
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_600C  CATNIP LPC1343 DEVELOPMENT BOARD
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_600D  ENHANCED ROBOBRRD BRAIN BOARD
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_600E  OPENRISC ORDB2A-EP4CE22 DEVELOPMENT BOARD
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_600F  PAPARAZZI LISA/M (DFU)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6010  OPENPIPE: OSHW BAGPIPES MIDI CONTROLLER
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6011  LEOLIPO (DFU)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6012  UNIVERSAL C64 CARTRIDGE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6013  DISCFERRET MAGNETIC DISC ANALYSER (BOOTLOADER)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6014  DISCFERRET MAGNETIC DISC ANALYSER
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6015  SMOOTHIEBOARD
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6016  PHINTERFACE
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6017  BLACK MAGIC DEBUG PROBE (DFU)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6018  BLACK MAGIC DEBUG PROBE (APPLICATION)
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_6019  4PI 5 AXIS MOTION CONTROLLER
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_601A  PAPARAZZI LISA/M
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_601B  IST-2 CHRONOGRAPH FOR BULLET SPEEDS
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_601C  EPOSMOTE II
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_601D  UDS18B20 TEMPERATURE SENSOR
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_601E  5X5 STM32 PROTOTYPING BOARD
1D50_5117,NEO1973/FREERUNNER KERNEL USBNET (G_5119  NEO1973/FREERUNNER U-BOOT CDC_5121  NEO1973/FREERUNNER KERNEL MASS STORAGE (G_5122  NEO1973/FREERUNNER KERNEL CDC_601F  UNSF
1D50_6020,TOAD3
1D50_6021,ALPHASPHERE
1D50_6022,LIGHTPACK
1D50_6023,PIXELKIT
1D50_6024,ILLUCIA
1D50_6025,KEYGLOVE (HID)
1D50_6026,KEYGLOVE (SERIAL)
1D50_6027,KEY64 KEYBOARD
1D50_6028,TEENSY 2.0 DEVELOPMENT BOARD [ERGODOX KEYBOARD]
1D50_6029,MARLIN 2.0 (SERIAL)
1D50_602A,MARLIN 2.0 (MASS STORAGE)
1D50_602B,FPGALINK
1D50_602C,5NES5SNES (5X8)
1D50_602D,5NES5SNES (4X12)
1D50_602E,FLEXIBITY
1D50_602F,K-COPTER
1D50_6030,USB-OSCOPE
1D50_6031,HANDMADE GSM GPS TRACKER
1D50_6032,NCRMNT.ORG UISP
1D50_6033,FROBIAC / ADNW KEYBOARD
1D50_6034,TIFLOMAG ERGO 2
1D50_6035,FREELASERTAG GUN
1D50_6036,FREELASERTAG BIG BROTHER
1D50_6037,FREELASERTAG NODE
1D50_6038,MONAKA
1D50_6039,EXTREME FEEDBACK DEVICE
1D50_603A,TILDA
1D50_603B,RASPIFACE
1D50_603C,PAPARAZZI (BOOTLOADER)
1D50_603D,PAPARAZZI (SERIAL)
1D50_603E,PAPARAZZI (MASS STORAGE)
1D50_603F,AIRGUITAR
1D50_6040,MOCO
1D50_6041,ALPHASPHERE (BOOTLOADER)
1D50_6042,DSPACE ROBOT CONTROLLER
1D50_6043,PC-POWER
1D50_6044,OPEN-USB-CAN (DFU)
1D50_6045,OPEN-USB-CAN
1D50_6046,MIMUS-WEIGAND
1D50_6047,RFCAT CHRONOS DONGLE
1D50_6048,RFCAT DONS DONGLE
1D50_6049,RFCAT CHRONOS BOOTLOADER
1D50_604A,RFCAT DONS BOOTLOADER
